"show_1","show_2","distance"
"Soul Eater","Re:ZERO -Starting Life in Another World-","0.623297389438758"
"Re:ZERO -Starting Life in Another World-","Soul Eater","0.623297389438758"
"Soul Eater","BTOOOM!","0.576690731256643"
"BTOOOM!","Soul Eater","0.576690731256643"
"Soul Eater","Gurren Lagann","0.464933057329834"
"Gurren Lagann","Soul Eater","0.464933057329834"
"Soul Eater","Guilty Crown","0.553487252790147"
"Guilty Crown","Soul Eater","0.553487252790147"
"Soul Eater","Seraph of the End: Vampire Reign","0.630652398070661"
"Seraph of the End: Vampire Reign","Soul Eater","0.630652398070661"
"Soul Eater","5 Centimeters Per Second","0.587331622814661"
"5 Centimeters Per Second","Soul Eater","0.587331622814661"
"Soul Eater","Magi: The Labyrinth of Magic","0.555146702071197"
"Magi: The Labyrinth of Magic","Soul Eater","0.555146702071197"
"Soul Eater","Bakemonogatari","0.518742808515132"
"Bakemonogatari","Soul Eater","0.518742808515132"
"Soul Eater","Your Lie in April","0.628082917239202"
"Your Lie in April","Soul Eater","0.628082917239202"
"Soul Eater","My Hero Academia","0.569653558170339"
"My Hero Academia","Soul Eater","0.569653558170339"
"Soul Eater","Deadman Wonderland","0.480940402648651"
"Deadman Wonderland","Soul Eater","0.480940402648651"
"Soul Eater","Love, Chunibyo & Other Delusions!","0.588909660036523"
"Love, Chunibyo & Other Delusions!","Soul Eater","0.588909660036523"
"Soul Eater","Hyouka","0.627429028398762"
"Hyouka","Soul Eater","0.627429028398762"
"Soul Eater","Tokyo Ghoul √A","0.601002663730466"
"Tokyo Ghoul √A","Soul Eater","0.601002663730466"
"Soul Eater","Death Parade","0.580672614202148"
"Death Parade","Soul Eater","0.580672614202148"
"Soul Eater","Black Lagoon","0.542099272364319"
"Black Lagoon","Soul Eater","0.542099272364319"
"Soul Eater","The Familiar of Zero","0.546546989906553"
"The Familiar of Zero","Soul Eater","0.546546989906553"
"Soul Eater","Clannad","0.524687421101815"
"Clannad","Soul Eater","0.524687421101815"
"Soul Eater","Overlord","0.625378313383854"
"Overlord","Soul Eater","0.625378313383854"
"Soul Eater","Angel Beats!","0.461998118209731"
"Angel Beats!","Soul Eater","0.461998118209731"
"Soul Eater","Another","0.533112328566172"
"Another","Soul Eater","0.533112328566172"
"Soul Eater","Black Butler","0.52978099367285"
"Black Butler","Soul Eater","0.52978099367285"
"Soul Eater","Code Geass: Lelouch of the Rebellion","0.442484626901857"
"Code Geass: Lelouch of the Rebellion","Soul Eater","0.442484626901857"
"Terror in Resonance","Elfen Lied","0.576373153007789"
"Elfen Lied","Terror in Resonance","0.576373153007789"
"Terror in Resonance","One Punch Man","0.438613468613636"
"One Punch Man","Terror in Resonance","0.438613468613636"
"Terror in Resonance","Cowboy Bebop","0.638806023293216"
"Cowboy Bebop","Terror in Resonance","0.638806023293216"
"Terror in Resonance","Puella Magi Madoka Magica","0.532024844823799"
"Puella Magi Madoka Magica","Terror in Resonance","0.532024844823799"
"Terror in Resonance","The Future Diary","0.456983946489248"
"The Future Diary","Terror in Resonance","0.456983946489248"
"Terror in Resonance","Attack on Titan Season 2","0.504626590783176"
"Attack on Titan Season 2","Terror in Resonance","0.504626590783176"
"Terror in Resonance","Parasyte -the maxim-","0.393256832250821"
"Parasyte -the maxim-","Terror in Resonance","0.393256832250821"
"Terror in Resonance","Fate/stay night","0.629693768386304"
"Fate/stay night","Terror in Resonance","0.629693768386304"
"Terror in Resonance","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.53673101114444"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Terror in Resonance","0.53673101114444"
"Terror in Resonance","Durarara!!","0.500896775157289"
"Durarara!!","Terror in Resonance","0.500896775157289"
"Terror in Resonance","ERASED","0.400430185739145"
"ERASED","Terror in Resonance","0.400430185739145"
"Terror in Resonance","Fullmetal Alchemist","0.646188206685904"
"Fullmetal Alchemist","Terror in Resonance","0.646188206685904"
"Terror in Resonance","Re:ZERO -Starting Life in Another World-","0.488222422975986"
"Re:ZERO -Starting Life in Another World-","Terror in Resonance","0.488222422975986"
"Terror in Resonance","BTOOOM!","0.491197682948466"
"BTOOOM!","Terror in Resonance","0.491197682948466"
"Terror in Resonance","Gurren Lagann","0.588169037616716"
"Gurren Lagann","Terror in Resonance","0.588169037616716"
"Terror in Resonance","Guilty Crown","0.512207771896062"
"Guilty Crown","Terror in Resonance","0.512207771896062"
"Terror in Resonance","Seraph of the End: Vampire Reign","0.484433741127637"
"Seraph of the End: Vampire Reign","Terror in Resonance","0.484433741127637"
"Terror in Resonance","5 Centimeters Per Second","0.557877653043149"
"5 Centimeters Per Second","Terror in Resonance","0.557877653043149"
"Terror in Resonance","Magi: The Labyrinth of Magic","0.532452513252122"
"Magi: The Labyrinth of Magic","Terror in Resonance","0.532452513252122"
"Terror in Resonance","Bakemonogatari","0.528036225639131"
"Bakemonogatari","Terror in Resonance","0.528036225639131"
"Terror in Resonance","Your Lie in April","0.456201748796494"
"Your Lie in April","Terror in Resonance","0.456201748796494"
"Terror in Resonance","My Hero Academia","0.482691899861301"
"My Hero Academia","Terror in Resonance","0.482691899861301"
"Terror in Resonance","Deadman Wonderland","0.50935173270368"
"Deadman Wonderland","Terror in Resonance","0.50935173270368"
"Terror in Resonance","Love, Chunibyo & Other Delusions!","0.520476536514432"
"Love, Chunibyo & Other Delusions!","Terror in Resonance","0.520476536514432"
"Terror in Resonance","Hyouka","0.518801389289267"
"Hyouka","Terror in Resonance","0.518801389289267"
"Terror in Resonance","Tokyo Ghoul √A","0.450198093582611"
"Tokyo Ghoul √A","Terror in Resonance","0.450198093582611"
"Terror in Resonance","Death Parade","0.376411908432443"
"Death Parade","Terror in Resonance","0.376411908432443"
"Terror in Resonance","Black Lagoon","0.622522077510799"
"Black Lagoon","Terror in Resonance","0.622522077510799"
"Terror in Resonance","The Familiar of Zero","0.666996434247463"
"The Familiar of Zero","Terror in Resonance","0.666996434247463"
"Terror in Resonance","Clannad","0.579143199288939"
"Clannad","Terror in Resonance","0.579143199288939"
"Terror in Resonance","Overlord","0.532187212405741"
"Overlord","Terror in Resonance","0.532187212405741"
"Terror in Resonance","Angel Beats!","0.492196191748924"
"Angel Beats!","Terror in Resonance","0.492196191748924"
"Terror in Resonance","Another","0.460749493143906"
"Another","Terror in Resonance","0.460749493143906"
"Terror in Resonance","Black Butler","0.652279865859433"
"Black Butler","Terror in Resonance","0.652279865859433"
"Terror in Resonance","Code Geass: Lelouch of the Rebellion","0.534813707162621"
"Code Geass: Lelouch of the Rebellion","Terror in Resonance","0.534813707162621"
"Elfen Lied","One Punch Man","0.510271181933195"
"One Punch Man","Elfen Lied","0.510271181933195"
"Elfen Lied","Cowboy Bebop","0.487530161837766"
"Cowboy Bebop","Elfen Lied","0.487530161837766"
"Elfen Lied","Puella Magi Madoka Magica","0.48823916643718"
"Puella Magi Madoka Magica","Elfen Lied","0.48823916643718"
"Elfen Lied","The Future Diary","0.428287431133422"
"The Future Diary","Elfen Lied","0.428287431133422"
"Elfen Lied","Attack on Titan Season 2","0.61282125504404"
"Attack on Titan Season 2","Elfen Lied","0.61282125504404"
"Elfen Lied","Parasyte -the maxim-","0.534259945402089"
"Parasyte -the maxim-","Elfen Lied","0.534259945402089"
"Elfen Lied","Fate/stay night","0.45759630148626"
"Fate/stay night","Elfen Lied","0.45759630148626"
"Elfen Lied","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.606191771129527"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Elfen Lied","0.606191771129527"
"Elfen Lied","Durarara!!","0.483380647371487"
"Durarara!!","Elfen Lied","0.483380647371487"
"Elfen Lied","ERASED","0.556040225076234"
"ERASED","Elfen Lied","0.556040225076234"
"Elfen Lied","Fullmetal Alchemist","0.418155806369668"
"Fullmetal Alchemist","Elfen Lied","0.418155806369668"
"Elfen Lied","Re:ZERO -Starting Life in Another World-","0.588343227122203"
"Re:ZERO -Starting Life in Another World-","Elfen Lied","0.588343227122203"
"Elfen Lied","BTOOOM!","0.535347569061014"
"BTOOOM!","Elfen Lied","0.535347569061014"
"Elfen Lied","Gurren Lagann","0.447355644664334"
"Gurren Lagann","Elfen Lied","0.447355644664334"
"Elfen Lied","Guilty Crown","0.528901458934021"
"Guilty Crown","Elfen Lied","0.528901458934021"
"Elfen Lied","Seraph of the End: Vampire Reign","0.627410775896944"
"Seraph of the End: Vampire Reign","Elfen Lied","0.627410775896944"
"Elfen Lied","5 Centimeters Per Second","0.472816598930401"
"5 Centimeters Per Second","Elfen Lied","0.472816598930401"
"Elfen Lied","Magi: The Labyrinth of Magic","0.616109186135288"
"Magi: The Labyrinth of Magic","Elfen Lied","0.616109186135288"
"Elfen Lied","Bakemonogatari","0.462010735160123"
"Bakemonogatari","Elfen Lied","0.462010735160123"
"Elfen Lied","Your Lie in April","0.59247868994555"
"Your Lie in April","Elfen Lied","0.59247868994555"
"Elfen Lied","My Hero Academia","0.587549492919619"
"My Hero Academia","Elfen Lied","0.587549492919619"
"Elfen Lied","Deadman Wonderland","0.447906801160723"
"Deadman Wonderland","Elfen Lied","0.447906801160723"
"Elfen Lied","Love, Chunibyo & Other Delusions!","0.544838867539765"
"Love, Chunibyo & Other Delusions!","Elfen Lied","0.544838867539765"
"Elfen Lied","Hyouka","0.605658165564305"
"Hyouka","Elfen Lied","0.605658165564305"
"Elfen Lied","Tokyo Ghoul √A","0.569318102075317"
"Tokyo Ghoul √A","Elfen Lied","0.569318102075317"
"Elfen Lied","Death Parade","0.563933597575814"
"Death Parade","Elfen Lied","0.563933597575814"
"Elfen Lied","Black Lagoon","0.471484071593648"
"Black Lagoon","Elfen Lied","0.471484071593648"
"Elfen Lied","The Familiar of Zero","0.485014198740765"
"The Familiar of Zero","Elfen Lied","0.485014198740765"
"Elfen Lied","Clannad","0.417836125193958"
"Clannad","Elfen Lied","0.417836125193958"
"Elfen Lied","Overlord","0.60960487541974"
"Overlord","Elfen Lied","0.60960487541974"
"Elfen Lied","Angel Beats!","0.396515753673984"
"Angel Beats!","Elfen Lied","0.396515753673984"
"Elfen Lied","Another","0.427616343946262"
"Another","Elfen Lied","0.427616343946262"
"Elfen Lied","Black Butler","0.5614924738226"
"Black Butler","Elfen Lied","0.5614924738226"
"Elfen Lied","Code Geass: Lelouch of the Rebellion","0.370934631472204"
"Code Geass: Lelouch of the Rebellion","Elfen Lied","0.370934631472204"
"One Punch Man","Cowboy Bebop","0.57107385214046"
"Cowboy Bebop","One Punch Man","0.57107385214046"
"One Punch Man","Puella Magi Madoka Magica","0.489173738640712"
"Puella Magi Madoka Magica","One Punch Man","0.489173738640712"
"One Punch Man","The Future Diary","0.397084880103593"
"The Future Diary","One Punch Man","0.397084880103593"
"One Punch Man","Attack on Titan Season 2","0.380460120573734"
"Attack on Titan Season 2","One Punch Man","0.380460120573734"
"One Punch Man","Parasyte -the maxim-","0.345781707113513"
"Parasyte -the maxim-","One Punch Man","0.345781707113513"
"One Punch Man","Fate/stay night","0.566392895628668"
"Fate/stay night","One Punch Man","0.566392895628668"
"One Punch Man","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.364598745471549"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","One Punch Man","0.364598745471549"
"One Punch Man","Durarara!!","0.484912861972143"
"Durarara!!","One Punch Man","0.484912861972143"
"One Punch Man","ERASED","0.3263199356507"
"ERASED","One Punch Man","0.3263199356507"
"One Punch Man","Fullmetal Alchemist","0.557842094743825"
"Fullmetal Alchemist","One Punch Man","0.557842094743825"
"One Punch Man","Re:ZERO -Starting Life in Another World-","0.347068878884195"
"Re:ZERO -Starting Life in Another World-","One Punch Man","0.347068878884195"
"One Punch Man","BTOOOM!","0.485073009711764"
"BTOOOM!","One Punch Man","0.485073009711764"
"One Punch Man","Gurren Lagann","0.484766588394491"
"Gurren Lagann","One Punch Man","0.484766588394491"
"One Punch Man","Guilty Crown","0.49310421927008"
"Guilty Crown","One Punch Man","0.49310421927008"
"One Punch Man","Seraph of the End: Vampire Reign","0.443387739060318"
"Seraph of the End: Vampire Reign","One Punch Man","0.443387739060318"
"One Punch Man","5 Centimeters Per Second","0.547466064765937"
"5 Centimeters Per Second","One Punch Man","0.547466064765937"
"One Punch Man","Magi: The Labyrinth of Magic","0.489254468441107"
"Magi: The Labyrinth of Magic","One Punch Man","0.489254468441107"
"One Punch Man","Bakemonogatari","0.46729600550212"
"Bakemonogatari","One Punch Man","0.46729600550212"
"One Punch Man","Your Lie in April","0.411254231484632"
"Your Lie in April","One Punch Man","0.411254231484632"
"One Punch Man","My Hero Academia","0.266232038898055"
"My Hero Academia","One Punch Man","0.266232038898055"
"One Punch Man","Deadman Wonderland","0.470836605623356"
"Deadman Wonderland","One Punch Man","0.470836605623356"
"One Punch Man","Love, Chunibyo & Other Delusions!","0.463729670311795"
"Love, Chunibyo & Other Delusions!","One Punch Man","0.463729670311795"
"One Punch Man","Hyouka","0.527562788577228"
"Hyouka","One Punch Man","0.527562788577228"
"One Punch Man","Tokyo Ghoul √A","0.372467932713093"
"Tokyo Ghoul √A","One Punch Man","0.372467932713093"
"One Punch Man","Death Parade","0.37442041877069"
"Death Parade","One Punch Man","0.37442041877069"
"One Punch Man","Black Lagoon","0.581633000290515"
"Black Lagoon","One Punch Man","0.581633000290515"
"One Punch Man","The Familiar of Zero","0.579611340149043"
"The Familiar of Zero","One Punch Man","0.579611340149043"
"One Punch Man","Clannad","0.525742506476628"
"Clannad","One Punch Man","0.525742506476628"
"One Punch Man","Overlord","0.391013152109897"
"Overlord","One Punch Man","0.391013152109897"
"One Punch Man","Angel Beats!","0.414587384245337"
"Angel Beats!","One Punch Man","0.414587384245337"
"One Punch Man","Another","0.441024286006954"
"Another","One Punch Man","0.441024286006954"
"One Punch Man","Black Butler","0.631350293691541"
"Black Butler","One Punch Man","0.631350293691541"
"One Punch Man","Code Geass: Lelouch of the Rebellion","0.457723532998101"
"Code Geass: Lelouch of the Rebellion","One Punch Man","0.457723532998101"
"Cowboy Bebop","Puella Magi Madoka Magica","0.566214484428108"
"Puella Magi Madoka Magica","Cowboy Bebop","0.566214484428108"
"Cowboy Bebop","The Future Diary","0.617144462021382"
"The Future Diary","Cowboy Bebop","0.617144462021382"
"Cowboy Bebop","Attack on Titan Season 2","0.68813913944419"
"Attack on Titan Season 2","Cowboy Bebop","0.68813913944419"
"Cowboy Bebop","Parasyte -the maxim-","0.624151696602576"
"Parasyte -the maxim-","Cowboy Bebop","0.624151696602576"
"Cowboy Bebop","Fate/stay night","0.556783787164341"
"Fate/stay night","Cowboy Bebop","0.556783787164341"
"Cowboy Bebop","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.677881976996741"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","Cowboy Bebop","0.677881976996741"
"Cowboy Bebop","Durarara!!","0.537191286863745"
"Durarara!!","Cowboy Bebop","0.537191286863745"
"Cowboy Bebop","ERASED","0.635701775177152"
"ERASED","Cowboy Bebop","0.635701775177152"
"Cowboy Bebop","Fullmetal Alchemist","0.460632339972534"
"Fullmetal Alchemist","Cowboy Bebop","0.460632339972534"
"Cowboy Bebop","Re:ZERO -Starting Life in Another World-","0.673191632160926"
"Re:ZERO -Starting Life in Another World-","Cowboy Bebop","0.673191632160926"
"Cowboy Bebop","BTOOOM!","0.674462436984974"
"BTOOOM!","Cowboy Bebop","0.674462436984974"
"Cowboy Bebop","Gurren Lagann","0.432544687237953"
"Gurren Lagann","Cowboy Bebop","0.432544687237953"
"Cowboy Bebop","Guilty Crown","0.664381110840271"
"Guilty Crown","Cowboy Bebop","0.664381110840271"
"Cowboy Bebop","Seraph of the End: Vampire Reign","0.739421335967304"
"Seraph of the End: Vampire Reign","Cowboy Bebop","0.739421335967304"
"Cowboy Bebop","5 Centimeters Per Second","0.558129713191683"
"5 Centimeters Per Second","Cowboy Bebop","0.558129713191683"
"Cowboy Bebop","Magi: The Labyrinth of Magic","0.683009367211546"
"Magi: The Labyrinth of Magic","Cowboy Bebop","0.683009367211546"
"Cowboy Bebop","Bakemonogatari","0.55027199268795"
"Bakemonogatari","Cowboy Bebop","0.55027199268795"
"Cowboy Bebop","Your Lie in April","0.674478127777826"
"Your Lie in April","Cowboy Bebop","0.674478127777826"
"Cowboy Bebop","My Hero Academia","0.637577790314429"
"My Hero Academia","Cowboy Bebop","0.637577790314429"
"Cowboy Bebop","Deadman Wonderland","0.603166222786393"
"Deadman Wonderland","Cowboy Bebop","0.603166222786393"
"Cowboy Bebop","Love, Chunibyo & Other Delusions!","0.656003272439749"
"Love, Chunibyo & Other Delusions!","Cowboy Bebop","0.656003272439749"
